_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,Data_Source,OBJECTID,Date_Added,wardName,geometry
131,349,Yonge/Melrose Toronto Rexall,Pharmacy Immunization Site,3402 Yonge Street,None,None,None,None,"Monday: 8 a.m.-9 p.m., Tuesday: 8 a.m.-9 p.m., Wednesday: 8 a.m.-9 p.m., Thursday: 8 a.m.-9 p.m., Friday: 8 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-544-0746,None,None,None,https://www.rexall.ca,Ontario Health; Toronto Public Health,145,2021-03-18,Eglinton-Lawrence,"{'type': 'MultiPoint', 'coordinates': [[-79.404508481, 43.732985241]]}"
132,350,Lakeshore/37th Etobicoke Rexall,Pharmacy Immunization Site,3701 Lakeshore Blvd West,None,None,None,None,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-9 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-259-3777,None,None,None,https://www.rexall.ca,Ontario Health; Toronto Public Health,146,2021-03-18,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.538427408, 43.59298971]]}"
133,351,Shoppers Drug Mart 879,Pharmacy Immunization Site,2343 Eglinton Ave. West,None,None,None,None,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-651-7111,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,147,2021-03-18,Davenport,"{'type': 'MultiPoint', 'coordinates': [[-79.462660915, 43.692636694]]}"
134,352,Hazelton Lanes Rexall,Pharmacy Immunization Site,87 Avenue Road,None,None,None,None,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-922-5555,None,None,None,https://www.rexall.ca,Ontario Health; Toronto Public Health,148,2021-03-18,University-Rosedale,"{'type': 'MultiPoint', 'coordinates': [[-79.395185265, 43.672016671]]}"
135,353,Shoppers Drug Mart 1421,Pharmacy Immunization Site,2206 Lake Shore Blvd. West,None,None,None,None,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-259-1330,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,149,2021-03-18,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.48305682, 43.623107417]]}"
136,287,Gerrard & Victoria - Sobeys,Pharmacy Immunization Site,2490 Gerrard St. East,None,None,None,None,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-698-2060,None,None,None,https://www.pharmacyappointments.ca/,Ontario Health; Toronto Public Health,150,2021-03-18,Scarborough Southwest,"{'type': 'MultiPoint', 'coordinates': [[-79.284927132, 43.687900873]]}"
137,288,LOBLAWS INC LOB1079 RX DSP,Pharmacy Immunization Site,10 LOWER JARVIS ST,None,None,None,None,"Monday: 7 a.m.-7 p.m., Tuesday: 7 a.m.-7 p.m., Wednesday: 7 a.m.-7 p.m., Thursday: 7 a.m.-7 p.m., Friday: 7 a.m.-7 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-304-0619,None,None,None,https://www.loblaws.ca/covid19,Ontario Health; Toronto Public Health,151,2021-03-18,Spadina-Fort York,"{'type': 'MultiPoint', 'coordinates': [[-79.369878213, 43.644490468]]}"
138,289,LOBLAWS INC RCSS1077 RX DSP,Pharmacy Immunization Site,825 DON MILLS RD,None,None,None,None,"Monday: 7 a.m.-8 p.m., Tuesday: 7 a.m.-8 p.m., Wednesday: 7 a.m.-8 p.m., Thursday: 7 a.m.-8 p.m., Friday: 7 a.m.-8 p.m., Saturday: 7 a.m.-6 p.m., Sunday: 10 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-391-4847,None,None,None,https://www.realcanadiansuperstore.ca/covid19,Ontario Health; Toronto Public Health,152,2021-03-18,Don Valley East,"{'type': 'MultiPoint', 'coordinates': [[-79.33896238, 43.722006661]]}"
139,290,LOBLAWS INC NF4222 RX DSP,Pharmacy Immunization Site,222 LANSDOWNE AVE,None,None,None,None,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-588-7744,None,None,None,https://www.nofrills.ca/covid19,Ontario Health; Toronto Public Health,153,2021-03-18,Davenport,"{'type': 'MultiPoint', 'coordinates': [[-79.440695371, 43.649553325]]}"
140,291,LOBLAWS INC LOB1066 RX DSP,Pharmacy Immunization Site,380 THE EAST MALL,None,None,None,None,"Monday: 7 a.m.-7 p.m., Tuesday: 7 a.m.-7 p.m., Wednesday: 7 a.m.-7 p.m., Thursday: 7 a.m.-7 p.m., Friday: 7 a.m.-7 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-695-0610,None,None,None,https://www.loblaws.ca/covid19,Ontario Health; Toronto Public Health,154,2021-03-18,Etobicoke Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.559599415, 43.64396199]]}"
141,292,LOBLAWS INC LOB1019 RX DSP,Pharmacy Immunization Site,2877 BAYVIEW AVE,None,None,None,None,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-733-1350,None,None,None,https://www.loblaws.ca/covid19,Ontario Health; Toronto Public Health,155,2021-03-18,Don Valley North,"{'type': 'MultiPoint', 'coordinates': [[-79.387294897, 43.768619355]]}"
142,293,No Frills,Pharmacy Immunization Site,1450 LAWRENCE AVE E,None,None,None,None,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-752-0135,None,None,None,https://www.nofrills.ca/covid19,Ontario Health; Toronto Public Health,156,2021-03-18,Don Valley East,"{'type': 'MultiPoint', 'coordinates': [[-79.310406489, 43.742447141]]}"
143,294,LOBLAWS INC LOB1099 RX DSP,Pharmacy Immunization Site,3671 DUNDAS ST W,None,None,None,None,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-769-5570,None,None,None,https://www.loblaws.ca/covid19,Ontario Health; Toronto Public Health,157,2021-03-18,Parkdale-High Park,"{'type': 'MultiPoint', 'coordinates': [[-79.495866925, 43.66543417]]}"
144,295,LOBLAWS INC LOB1154 RX DSP,Pharmacy Immunization Site,2280 DUNDAS ST W,None,None,None,None,"Monday: 7 a.m.-6 p.m., Tuesday: 7 a.m.-6 p.m., Wednesday: 7 a.m.-6 p.m., Thursday: 7 a.m.-6 p.m., Friday: 7 a.m.-6 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-533-0770,None,None,None,https://www.loblaws.ca/covid19,Ontario Health; Toronto Public Health,158,2021-03-18,Parkdale-High Park,"{'type': 'MultiPoint', 'coordinates': [[-79.45054238, 43.654817881]]}"
145,296,LOBLAWS INC LOB1092 RX DSP,Pharmacy Immunization Site,11 REDWAY RD,None,None,None,None,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-425-8433,None,None,None,https://www.loblaws.ca/covid19,Ontario Health; Toronto Public Health,159,2021-03-18,Don Valley West,"{'type': 'MultiPoint', 'coordinates': [[-79.360159966, 43.699973461]]}"
146,297,No Frills,Pharmacy Immunization Site,3401 LAWRENCE AVE E,None,None,None,None,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-438-4392,None,None,None,https://www.nofrills.ca/covid19,Ontario Health; Toronto Public Health,160,2021-03-18,Scarborough-Guildwood,"{'type': 'MultiPoint', 'coordinates': [[-79.230288387, 43.758540756]]}"
147,298,LOBLAWS INC NF4119 RX DSP,Pharmacy Immunization Site,449 CARLAW AVE,None,None,None,None,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-462-0651,None,None,None,https://www.nofrills.ca/covid19,Ontario Health; Toronto Public Health,161,2021-03-18,Toronto-Danforth,"{'type': 'MultiPoint', 'coordinates': [[-79.342750207, 43.668294709]]}"
148,299,LOBLAWS INC LOB4354 RX DSP,Pharmacy Immunization Site,200 FRONT ST E,None,None,None,None,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-363-6412,None,None,None,https://www.nofrills.ca/covid19,Ontario Health; Toronto Public Health,162,2021-03-18,Toronto Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.366323458, 43.651100893]]}"
149,300,Costco Pharmacy #1316,Pharmacy Immunization Site,42 Overlea Blvd,None,None,None,None,"Monday: 9 a.m.-8:30 p.m., Tuesday: 9 a.m.-8:30 p.m., Wednesday: 9 a.m.-8:30 p.m., Thursday: 9 a.m.-8:30 p.m., Friday: 9 a.m.-8:30pm, Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-265-9387,None,None,None,https://www.costcopharmacy.ca/,Ontario Health; Toronto Public Health,163,2021-03-18,Don Valley West,"{'type': 'MultiPoint', 'coordinates': [[-79.347182278, 43.706911602]]}"
150,301,Costco Pharmacy #535,Pharmacy Immunization Site,100 Billy Bishop Way,None,None,None,None,"Monday: 9 a.m.-8:30 p.m., Tuesday: 9 a.m.-8:30 p.m., Wednesday: 9 a.m.-8:30 p.m., Thursday: 9 a.m.-8:30 p.m., Friday: 9 a.m.-8:30pm, Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-635-9724,None,None,None,https://www.costcopharmacy.ca/,Ontario Health; Toronto Public Health,164,2021-03-18,York Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.455811158, 43.731043023]]}"
151,302,Costco Pharmacy #524,Pharmacy Immunization Site,50 Queen Elizabeth Blvd,None,None,None,None,"Monday: 9 a.m.-8:30 p.m., Tuesday: 9 a.m.-8:30 p.m., Wednesday: 9 a.m.-8:30 p.m., Thursday: 9 a.m.-8:30 p.m., Friday: 9 a.m.-8:30pm, Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-251-2024,None,None,None,https://www.costcopharmacy.ca/,Ontario Health; Toronto Public Health,165,2021-03-18,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.507388806, 43.622697529]]}"
152,303,LOBLAWS INC NF4345 RX DSP,Pharmacy Immunization Site,1020 ISLINGTON AVE,None,None,None,None,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-234-1204,None,None,None,https://www.nofrills.ca/covid19,Ontario Health; Toronto Public Health,166,2021-03-18,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.518489702, 43.631868283]]}"
153,304,LOBLAWS INC LOB1007 RXDSP,Pharmacy Immunization Site,60 CARLTON ST,None,None,None,None,"Monday: 7 a.m.-7 p.m., Tuesday: 7 a.m.-7 p.m., Wednesday: 7 a.m.-7 p.m., Thursday: 7 a.m.-7 p.m., Friday: 7 a.m.-7 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-593-1542,None,None,None,https://www.loblaws.ca/covid19,Ontario Health; Toronto Public Health,167,2021-03-18,Toronto Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.380033002, 43.662060943]]}"
154,305,LOBLAWS INC LOB1004 RX DSP,Pharmacy Immunization Site,17 LESLIE ST,None,None,None,None,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-968-7283,None,None,None,https://www.loblaws.ca/covid19,Ontario Health; Toronto Public Health,168,2021-03-18,Toronto-Danforth,"{'type': 'MultiPoint', 'coordinates': [[-79.32899599, 43.660899959]]}"
155,306,LOBLAWS INC LOB4388 RX DSP,Pharmacy Immunization Site,6220 YONGE ST,None,None,None,None,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-224-8626,None,None,None,https://www.nofrills.ca/covid19,Ontario Health; Toronto Public Health,169,2021-03-18,Willowdale,"{'type': 'MultiPoint', 'coordinates': [[-79.421911267, 43.794746218]]}"
